trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint,start_service_area_id,end_service_area_id,start_service_area_radius,end_service_area_radius,continuous_pickup,continuous_drop_off,pickup_booking_rule_id,drop_off_booking_rule_id,start_pickup_drop_off_window,end_pickup_drop_off_window,mean_duration_factor,mean_duration_offset,safe_duration_factor,safe_duration_offset,tts_stop_headsign,min_arrival_time,max_departure_time
t_1534046_b_30487_tn_6,,,2751434,10,,0,0,5123.923154083885,0,,,,,1,1,,,,,,,,,,,
t_1534046_b_30487_tn_6,,,2751435,11,,0,0,5509.521674993921,0,,,,,1,1,,,,,,,,,,,
t_1534046_b_30487_tn_6,,,4230350,12,,0,0,5734.349686970586,0,,,,,1,1,,,,,,,,,,,
t_1534046_b_30487_tn_6,,,4230351,13,,0,0,5897.52124090724,0,,,,,1,1,,,,,,,,,,,
t_1534046_b_30487_tn_6,,,782391,14,,0,0,6175.296837208341,0,,,,,1,1,,,,,,,,,,,
t_1534046_b_30487_tn_6,,,782392,15,,0,0,6511.207908554945,0,,,,,1,1,,,,,,,,,,,
t_1534046_b_30487_tn_6,,,4230352,16,,0,0,6735.527021174335,0,,,,,1,1,,,,,,,,,,,
t_1534046_b_30487_tn_6,,,782394,17,,0,0,6908.929865520026,0,,,,,1,1,,,,,,,,,,,
t_1534046_b_30487_tn_6,21:48:00,21:48:00,2751436,18,,0,0,7376.174279637604,0,,,,,1,1,,,,,,,,,,,
t_1534046_b_30487_tn_6,,,2751437,19,,0,0,7983.633108124342,0,,,,,1,1,,,,,,,,,,,
t_1534046_b_30487_tn_6,,,782417,20,,0,0,8438.568117074634,0,,,,,1,1,,,,,,,,,,,
t_1534046_b_30487_tn_6,,,2751439,21,,0,0,8816.752500967053,0,,,,,1,1,,,,,,,,,,,
t_1534046_b_30487_tn_6,,,2751440,22,,0,0,9356.496631569706,0,,,,,1,1,,,,,,,,,,,
t_1534046_b_30487_tn_6,,,2751441,23,,0,0,9683.062433551833,0,,,,,1,1,,,,,,,,,,,
t_1534046_b_30487_tn_6,,,782424,24,,0,0,10065.18005704781,0,,,,,1,1,,,,,,,,,,,
t_1534046_b_30487_tn_6,21:57:00,21:57:00,782405,25,,0,0,11183.474149272999,0,,,,,1,1,,,,,,,,,,,
t_1534046_b_30487_tn_6,,,2751442,26,,0,0,11647.62877950803,0,,,,,1,1,,,,,,,,,,,
t_1534046_b_30487_tn_6,,,782376,27,,0,0,12215.247305968674,0,,,,,1,1,,,,,,,,,,,
t_1534046_b_30487_tn_6,,,2332191,28,,0,0,12857.29827140043,0,,,,,1,1,,,,,,,,,,,
t_1534046_b_30487_tn_6,,,2332192,29,,0,0,13228.385898249346,0,,,,,1,1,,,,,,,,,,,
t_1534046_b_30487_tn_6,,,782353,30,,0,0,13837.400144512361,0,,,,,1,1,,,,,,,,,,,
t_1534046_b_30487_tn_6,22:09:00,22:09:00,782348,31,,0,0,14368.781626929995,0,,,,,1,1,,,,,,,,,,,
t_1534051_b_30487_tn_1,09:45:00,09:45:00,782441,1,,0,0,0,0,,,,,1,1,,,,,,,,,,,
t_1534051_b_30487_tn_1,,,782347,2,,0,0,492.3612038073257,0,,,,,1,1,,,,,,,,,,,
t_1534051_b_30487_tn_1,,,782352,3,,0,0,1057.9531301295508,0,,,,,1,1,,,,,,,,,,,
t_1534051_b_30487_tn_1,,,2751443,4,,0,0,1698.9098572913058,0,,,,,1,1,,,,,,,,,,,
t_1534051_b_30487_tn_1,,,782375,5,,0,0,2058.6897588317997,0,,,,,1,1,,,,,,,,,,,
t_1534051_b_30487_tn_1,,,782377,6,,0,0,2772.36040131164,0,,,,,1,1,,,,,,,,,,,
t_1534051_b_30487_tn_1,09:54:00,09:54:00,2751406,7,,0,0,3272.5283042,0,,,,,1,1,,,,,,,,,,,
t_1534051_b_30487_tn_2,10:45:00,10:45:00,782441,1,,0,0,0,0,,,,,1,1,,,,,,,,,,,
t_1534051_b_30487_tn_2,,,782347,2,,0,0,492.3612038073257,0,,,,,1,1,,,,,,,,,,,
t_1534051_b_30487_tn_2,,,782352,3,,0,0,1057.9531301295508,0,,,,,1,1,,,,,,,,,,,
t_1534051_b_30487_tn_2,,,2751443,4,,0,0,1698.9098572913058,0,,,,,1,1,,,,,,,,,,,
t_1534051_b_30487_tn_2,,,782375,5,,0,0,2058.6897588317997,0,,,,,1,1,,,,,,,,,,,
t_1534051_b_30487_tn_2,,,782377,6,,0,0,2772.36040131164,0,,,,,1,1,,,,,,,,,,,
t_1534051_b_30487_tn_2,10:54:00,10:54:00,2751406,7,,0,0,3272.5283042,0,,,,,1,1,,,,,,,,,,,
t_1534051_b_30487_tn_3,11:45:00,11:45:00,782441,1,,0,0,0,0,,,,,1,1,,,,,,,,,,,
t_1534051_b_30487_tn_3,,,782347,2,,0,0,492.3612038073257,0,,,,,1,1,,,,,,,,,,,
t_1534051_b_30487_tn_3,,,782352,3,,0,0,1057.9531301295508,0,,,,,1,1,,,,,,,,,,,
t_1534051_b_30487_tn_3,,,2751443,4,,0,0,1698.9098572913058,0,,,,,1,1,,,,,,,,,,,
t_1534051_b_30487_tn_3,,,782375,5,,0,0,2058.6897588317997,0,,,,,1,1,,,,,,,,,,,
t_1534051_b_30487_tn_3,,,782377,6,,0,0,2772.36040131164,0,,,,,1,1,,,,,,,,,,,
t_1534051_b_30487_tn_3,11:54:00,11:54:00,2751406,7,,0,0,3272.5283042,0,,,,,1,1,,,,,,,,,,,
t_1534051_b_30487_tn_4,12:45:00,12:45:00,782441,1,,0,0,0,0,,,,,1,1,,,,,,,,,,,
t_1534051_b_30487_tn_4,,,782347,2,,0,0,492.3612038073257,0,,,,,1,1,,,,,,,,,,,
t_1534051_b_30487_tn_4,,,782352,3,,0,0,1057.9531301295508,0,,,,,1,1,,,,,,,,,,,
t_1534051_b_30487_tn_4,,,2751443,4,,0,0,1698.9098572913058,0,,,,,1,1,,,,,,,,,,,
t_1534051_b_30487_tn_4,,,782375,5,,0,0,2058.6897588317997,0,,,,,1,1,,,,,,,,,,,
t_1534051_b_30487_tn_4,,,782377,6,,0,0,2772.36040131164,0,,,,,1,1,,,,,,,,,,,
t_1534051_b_30487_tn_4,12:54:00,12:54:00,2751406,7,,0,0,3272.5283042,0,,,,,1,1,,,,,,,,,,,
t_1534051_b_30487_tn_5,13:45:00,13:45:00,782441,1,,0,0,0,0,,,,,1,1,,,,,,,,,,,
t_1534051_b_30487_tn_5,,,782347,2,,0,0,492.3612038073257,0,,,,,1,1,,,,,,,,,,,
t_1534051_b_30487_tn_5,,,782352,3,,0,0,1057.9531301295508,0,,,,,1,1,,,,,,,,,,,
t_1534051_b_30487_tn_5,,,2751443,4,,0,0,1698.9098572913058,0,,,,,1,1,,,,,,,,,,,
t_1534051_b_30487_tn_5,,,782375,5,,0,0,2058.6897588317997,0,,,,,1,1,,,,,,,,,,,
t_1534051_b_30487_tn_5,,,782377,6,,0,0,2772.36040131164,0,,,,,1,1,,,,,,,,,,,
t_1534051_b_30487_tn_5,13:54:00,13:54:00,2751406,7,,0,0,3272.5283042,0,,,,,1,1,,,,,,,,,,,
t_1534051_b_30487_tn_6,14:45:00,14:45:00,782441,1,,0,0,0,0,,,,,1,1,,,,,,,,,,,
t_1534051_b_30487_tn_6,,,782347,2,,0,0,492.3612038073257,0,,,,,1,1,,,,,,,,,,,
t_1534051_b_30487_tn_6,,,782352,3,,0,0,1057.9531301295508,0,,,,,1,1,,,,,,,,,,,
t_1534051_b_30487_tn_6,,,2751443,4,,0,0,1698.9098572913058,0,,,,,1,1,,,,,,,,,,,
t_1534051_b_30487_tn_6,,,782375,5,,0,0,2058.6897588317997,0,,,,,1,1,,,,,,,,,,,
t_1534051_b_30487_tn_6,,,782377,6,,0,0,2772.36040131164,0,,,,,1,1,,,,,,,,,,,
t_1534051_b_30487_tn_6,14:54:00,14:54:00,2751406,7,,0,0,3272.5283042,0,,,,,1,1,,,,,,,,,,,
t_1534051_b_30487_tn_7,15:45:00,15:45:00,782441,1,,0,0,0,0,,,,,1,1,,,,,,,,,,,
t_1534051_b_30487_tn_7,,,782347,2,,0,0,492.3612038073257,0,,,,,1,1,,,,,,,,,,,
t_1534051_b_30487_tn_7,,,782352,3,,0,0,1057.9531301295508,0,,,,,1,1,,,,,,,,,,,
t_1534051_b_30487_tn_7,,,2751443,4,,0,0,1698.9098572913058,0,,,,,1,1,,,,,,,,,,,
t_1534051_b_30487_tn_7,,,782375,5,,0,0,2058.6897588317997,0,,,,,1,1,,,,,,,,,,,
t_1534051_b_30487_tn_7,,,782377,6,,0,0,2772.36040131164,0,,,,,1,1,,,,,,,,,,,
t_1534051_b_30487_tn_7,15:54:00,15:54:00,2751406,7,,0,0,3272.5283042,0,,,,,1,1,,,,,,,,,,,
t_1534051_b_30487_tn_8,16:45:00,16:45:00,782441,1,,0,0,0,0,,,,,1,1,,,,,,,,,,,
t_1534051_b_30487_tn_8,,,782347,2,,0,0,492.3612038073257,0,,,,,1,1,,,,,,,,,,,
t_1534051_b_30487_tn_8,,,782352,3,,0,0,1057.9531301295508,0,,,,,1,1,,,,,,,,,,,
t_1534051_b_30487_tn_8,,,2751443,4,,0,0,1698.9098572913058,0,,,,,1,1,,,,,,,,,,,
t_1534051_b_30487_tn_8,,,782375,5,,0,0,2058.6897588317997,0,,,,,1,1,,,,,,,,,,,
t_1534051_b_30487_tn_8,,,782377,6,,0,0,2772.36040131164,0,,,,,1,1,,,,,,,,,,,
t_1534051_b_30487_tn_8,16:54:00,16:54:00,2751406,7,,0,0,3272.5283042,0,,,,,1,1,,,,,,,,,,,
t_1534051_b_30487_tn_9,17:45:00,17:45:00,782441,1,,0,0,0,0,,,,,1,1,,,,,,,,,,,
t_1534051_b_30487_tn_9,,,782347,2,,0,0,492.3612038073257,0,,,,,1,1,,,,,,,,,,,
t_1534051_b_30487_tn_9,,,782352,3,,0,0,1057.9531301295508,0,,,,,1,1,,,,,,,,,,,
t_1534051_b_30487_tn_9,,,2751443,4,,0,0,1698.9098572913058,0,,,,,1,1,,,,,,,,,,,
t_1534051_b_30487_tn_9,,,782375,5,,0,0,2058.6897588317997,0,,,,,1,1,,,,,,,,,,,
t_1534051_b_30487_tn_9,,,782377,6,,0,0,2772.36040131164,0,,,,,1,1,,,,,,,,,,,
t_1534051_b_30487_tn_9,17:54:00,17:54:00,2751406,7,,0,0,3272.5283042,0,,,,,1,1,,,,,,,,,,,
t_1534052_b_30487_tn_1,09:32:00,09:32:00,782405,1,,0,0,0,0,,,,,1,1,,,,,,,,,,,
t_1534052_b_30487_tn_1,,,2751442,2,,0,0,464.1546302350315,0,,,,,1,1,,,,,,,,,,,
t_1534052_b_30487_tn_1,,,782376,3,,0,0,1031.7731566956766,0,,,,,1,1,,,,,,,,,,,
t_1534052_b_30487_tn_1,,,2332191,4,,0,0,1673.8241221274316,0,,,,,1,1,,,,,,,,,,,
t_1534052_b_30487_tn_1,,,2332192,5,,0,0,2044.9117489763457,0,,,,,1,1,,,,,,,,,,,
t_1534052_b_30487_tn_1,,,782353,6,,0,0,2653.925995239361,0,,,,,1,1,,,,,,,,,,,
t_1534052_b_30487_tn_1,,,782348,7,,0,0,3185.3074776620397,0,,,,,1,1,,,,,,,,,,,
t_1534052_b_30487_tn_1,09:42:00,09:42:00,782441,8,,0,0,3635.570716280001,0,,,,,1,1,,,,,,,,,,,
t_1534052_b_30487_tn_2,10:32:00,10:32:00,782405,1,,0,0,0,0,,,,,1,1,,,,,,,,,,,
t_1534052_b_30487_tn_2,,,2751442,2,,0,0,464.1546302350315,0,,,,,1,1,,,,,,,,,,,
t_1534052_b_30487_tn_2,,,782376,3,,0,0,1031.7731566956766,0,,,,,1,1,,,,,,,,,,,
t_1534052_b_30487_tn_2,,,2332191,4,,0,0,1673.8241221274316,0,,,,,1,1,,,,,,,,,,,
t_1534052_b_30487_tn_2,,,2332192,5,,0,0,2044.9117489763457,0,,,,,1,1,,,,,,,,,,,
t_1534052_b_30487_tn_2,,,782353,6,,0,0,2653.925995239361,0,,,,,1,1,,,,,,,,,,,
t_1534052_b_30487_tn_2,,,782348,7,,0,0,3185.3074776620397,0,,,,,1,1,,,,,,,,,,,
t_1534052_b_30487_tn_2,10:42:00,10:42:00,782441,8,,0,0,3635.570716280001,0,,,,,1,1,,,,,,,,,,,
t_1534052_b_30487_tn_3,11:32:00,11:32:00,782405,1,,0,0,0,0,,,,,1,1,,,,,,,,,,,
t_1534052_b_30487_tn_3,,,2751442,2,,0,0,464.1546302350315,0,,,,,1,1,,,,,,,,,,,
t_1534052_b_30487_tn_3,,,782376,3,,0,0,1031.7731566956766,0,,,,,1,1,,,,,,,,,,,
t_1534052_b_30487_tn_3,,,2332191,4,,0,0,1673.8241221274316,0,,,,,1,1,,,,,,,,,,,
t_1534052_b_30487_tn_3,,,2332192,5,,0,0,2044.9117489763457,0,,,,,1,1,,,,,,,,,,,
t_1534052_b_30487_tn_3,,,782353,6,,0,0,2653.925995239361,0,,,,,1,1,,,,,,,,,,,
t_1534052_b_30487_tn_3,,,782348,7,,0,0,3185.3074776620397,0,,,,,1,1,,,,,,,,,,,
t_1534052_b_30487_tn_3,11:42:00,11:42:00,782441,8,,0,0,3635.570716280001,0,,,,,1,1,,,,,,,,,,,
t_1534052_b_30487_tn_4,12:32:00,12:32:00,782405,1,,0,0,0,0,,,,,1,1,,,,,,,,,,,
t_1534052_b_30487_tn_4,,,2751442,2,,0,0,464.1546302350315,0,,,,,1,1,,,,,,,,,,,
t_1534052_b_30487_tn_4,,,782376,3,,0,0,1031.7731566956766,0,,,,,1,1,,,,,,,,,,,
t_1534052_b_30487_tn_4,,,2332191,4,,0,0,1673.8241221274316,0,,,,,1,1,,,,,,,,,,,
t_1534052_b_30487_tn_4,,,2332192,5,,0,0,2044.9117489763457,0,,,,,1,1,,,,,,,,,,,
t_1534052_b_30487_tn_4,,,782353,6,,0,0,2653.925995239361,0,,,,,1,1,,,,,,,,,,,
t_1534052_b_30487_tn_4,,,782348,7,,0,0,3185.3074776620397,0,,,,,1,1,,,,,,,,,,,
t_1534052_b_30487_tn_4,12:42:00,12:42:00,782441,8,,0,0,3635.570716280001,0,,,,,1,1,,,,,,,,,,,
t_1534052_b_30487_tn_5,13:32:00,13:32:00,782405,1,,0,0,0,0,,,,,1,1,,,,,,,,,,,
t_1534052_b_30487_tn_5,,,2751442,2,,0,0,464.1546302350315,0,,,,,1,1,,,,,,,,,,,
t_1534052_b_30487_tn_5,,,782376,3,,0,0,1031.7731566956766,0,,,,,1,1,,,,,,,,,,,
t_1534052_b_30487_tn_5,,,2332191,4,,0,0,1673.8241221274316,0,,,,,1,1,,,,,,,,,,,
t_1534052_b_30487_tn_5,,,2332192,5,,0,0,2044.9117489763457,0,,,,,1,1,,,,,,,,,,,
t_1534052_b_30487_tn_5,,,782353,6,,0,0,2653.925995239361,0,,,,,1,1,,,,,,,,,,,
t_1534052_b_30487_tn_5,,,782348,7,,0,0,3185.3074776620397,0,,,,,1,1,,,,,,,,,,,
t_1534052_b_30487_tn_5,13:42:00,13:42:00,782441,8,,0,0,3635.570716280001,0,,,,,1,1,,,,,,,,,,,
t_1534052_b_30487_tn_6,14:32:00,14:32:00,782405,1,,0,0,0,0,,,,,1,1,,,,,,,,,,,
t_1534052_b_30487_tn_6,,,2751442,2,,0,0,464.1546302350315,0,,,,,1,1,,,,,,,,,,,
t_1534052_b_30487_tn_6,,,782376,3,,0,0,1031.7731566956766,0,,,,,1,1,,,,,,,,,,,
t_1534052_b_30487_tn_6,,,2332191,4,,0,0,1673.8241221274316,0,,,,,1,1,,,,,,,,,,,
t_1534052_b_30487_tn_6,,,2332192,5,,0,0,2044.9117489763457,0,,,,,1,1,,,,,,,,,,,
t_1534052_b_30487_tn_6,,,782353,6,,0,0,2653.925995239361,0,,,,,1,1,,,,,,,,,,,
t_1534052_b_30487_tn_6,,,782348,7,,0,0,3185.3074776620397,0,,,,,1,1,,,,,,,,,,,
t_1534052_b_30487_tn_6,14:42:00,14:42:00,782441,8,,0,0,3635.570716280001,0,,,,,1,1,,,,,,,,,,,
t_1534052_b_30487_tn_7,15:32:00,15:32:00,782405,1,,0,0,0,0,,,,,1,1,,,,,,,,,,,
t_1534052_b_30487_tn_7,,,2751442,2,,0,0,464.1546302350315,0,,,,,1,1,,,,,,,,,,,
t_1534052_b_30487_tn_7,,,782376,3,,0,0,1031.7731566956766,0,,,,,1,1,,,,,,,,,,,
t_1534052_b_30487_tn_7,,,2332191,4,,0,0,1673.8241221274316,0,,,,,1,1,,,,,,,,,,,
t_1534052_b_30487_tn_7,,,2332192,5,,0,0,2044.9117489763457,0,,,,,1,1,,,,,,,,,,,
t_1534052_b_30487_tn_7,,,782353,6,,0,0,2653.925995239361,0,,,,,1,1,,,,,,,,,,,
t_1534052_b_30487_tn_7,,,782348,7,,0,0,3185.3074776620397,0,,,,,1,1,,,,,,,,,,,
t_1534052_b_30487_tn_7,15:42:00,15:42:00,782441,8,,0,0,3635.570716280001,0,,,,,1,1,,,,,,,,,,,
t_1534052_b_30487_tn_8,16:32:00,16:32:00,782405,1,,0,0,0,0,,,,,1,1,,,,,,,,,,,
t_1534052_b_30487_tn_8,,,2751442,2,,0,0,464.1546302350315,0,,,,,1,1,,,,,,,,,,,
t_1534052_b_30487_tn_8,,,782376,3,,0,0,1031.7731566956766,0,,,,,1,1,,,,,,,,,,,
t_1534052_b_30487_tn_8,,,2332191,4,,0,0,1673.8241221274316,0,,,,,1,1,,,,,,,,,,,
t_1534052_b_30487_tn_8,,,2332192,5,,0,0,2044.9117489763457,0,,,,,1,1,,,,,,,,,,,
t_1534052_b_30487_tn_8,,,782353,6,,0,0,2653.925995239361,0,,,,,1,1,,,,,,,,,,,
t_1534052_b_30487_tn_8,,,782348,7,,0,0,3185.3074776620397,0,,,,,1,1,,,,,,,,,,,
t_1534052_b_30487_tn_8,16:42:00,16:42:00,782441,8,,0,0,3635.570716280001,0,,,,,1,1,,,,,,,,,,,
t_1534052_b_30487_tn_9,17:32:00,17:32:00,782405,1,,0,0,0,0,,,,,1,1,,,,,,,,,,,
t_1534052_b_30487_tn_9,,,2751442,2,,0,0,464.1546302350315,0,,,,,1,1,,,,,,,,,,,
t_1534052_b_30487_tn_9,,,782376,3,,0,0,1031.7731566956766,0,,,,,1,1,,,,,,,,,,,
t_1534052_b_30487_tn_9,,,2332191,4,,0,0,1673.8241221274316,0,,,,,1,1,,,,,,,,,,,
t_1534052_b_30487_tn_9,,,2332192,5,,0,0,2044.9117489763457,0,,,,,1,1,,,,,,,,,,,
t_1534052_b_30487_tn_9,,,782353,6,,0,0,2653.925995239361,0,,,,,1,1,,,,,,,,,,,
t_1534052_b_30487_tn_9,,,782348,7,,0,0,3185.3074776620397,0,,,,,1,1,,,,,,,,,,,
t_1534052_b_30487_tn_9,17:42:00,17:42:00,782441,8,,0,0,3635.570716280001,0,,,,,1,1,,,,,,,,,,,
t_1534053_b_30487_tn_1,09:15:00,09:15:00,782368,1,,0,0,0,0,,,,,1,1,,,,,,,,,,,
t_1534053_b_30487_tn_1,,,782385,2,,0,0,479.63411693612295,0,,,,,1,1,,,,,,,,,,,
t_1534053_b_30487_tn_1,,,2751352,3,,0,0,1004.2105658119833,0,,,,,1,1,,,,,,,,,,,
t_1534053_b_30487_tn_1,,,4230348,4,,0,0,1701.4614701663209,0,,,,,1,1,,,,,,,,,,,
t_1534053_b_30487_tn_1,,,2751353,5,,0,0,1962.9202785582534,0,,,,,1,1,,,,,,,,,,,
t_1534053_b_30487_tn_1,,,782435,6,,0,0,2536.6125023693044,0,,,,,1,1,,,,,,,,,,,
t_1534053_b_30487_tn_1,09:23:00,09:23:00,782434,7,,0,0,2802.24099481283,0,,,,,1,1,,,,,,,,,,,
t_1534053_b_30487_tn_1,,,782431,8,,0,0,3186.582714027203,0,,,,,1,1,,,,,,,,,,,
t_1534053_b_30487_tn_1,,,782432,9,,0,0,3549.63784258958,0,,,,,1,1,,,,,,,,,,,
t_1534053_b_30487_tn_1,,,782433,10,,0,0,3815.7565120445815,0,,,,,1,1,,,,,,,,,,,
t_1534053_b_30487_tn_1,,,782369,11,,0,0,4195.082422582786,0,,,,,1,1,,,,,,,,,,,
t_1534053_b_30487_tn_1,,,782429,12,,0,0,4694.879322973249,0,,,,,1,1,,,,,,,,,,,
t_1534053_b_30487_tn_1,,,782424,13,,0,0,5421.904399014002,0,,,,,1,1,,,,,,,,,,,
t_1534053_b_30487_tn_1,09:32:00,09:32:00,782405,14,,0,0,6521.436409889999,0,,,,,1,1,,,,,,,,,,,
t_1534053_b_30487_tn_2,10:15:00,10:15:00,782368,1,,0,0,0,0,,,,,1,1,,,,,,,,,,,
t_1534053_b_30487_tn_2,,,782385,2,,0,0,479.63411693612295,0,,,,,1,1,,,,,,,,,,,
t_1534053_b_30487_tn_2,,,2751352,3,,0,0,1004.2105658119833,0,,,,,1,1,,,,,,,,,,,
t_1534053_b_30487_tn_2,,,4230348,4,,0,0,1701.4614701663209,0,,,,,1,1,,,,,,,,,,,
t_1534053_b_30487_tn_2,,,2751353,5,,0,0,1962.9202785582534,0,,,,,1,1,,,,,,,,,,,
t_1534053_b_30487_tn_2,,,782435,6,,0,0,2536.6125023693044,0,,,,,1,1,,,,,,,,,,,
t_1534053_b_30487_tn_2,10:23:00,10:23:00,782434,7,,0,0,2802.24099481283,0,,,,,1,1,,,,,,,,,,,
t_1534053_b_30487_tn_2,,,782431,8,,0,0,3186.582714027203,0,,,,,1,1,,,,,,,,,,,
t_1534053_b_30487_tn_2,,,782432,9,,0,0,3549.63784258958,0,,,,,1,1,,,,,,,,,,,
t_1534053_b_30487_tn_2,,,782433,10,,0,0,3815.7565120445815,0,,,,,1,1,,,,,,,,,,,
t_1534053_b_30487_tn_2,,,782369,11,,0,0,4195.082422582786,0,,,,,1,1,,,,,,,,,,,
t_1534053_b_30487_tn_2,,,782429,12,,0,0,4694.879322973249,0,,,,,1,1,,,,,,,,,,,
t_1534053_b_30487_tn_2,,,782424,13,,0,0,5421.904399014002,0,,,,,1,1,,,,,,,,,,,
t_1534053_b_30487_tn_2,10:32:00,10:32:00,782405,14,,0,0,6521.436409889999,0,,,,,1,1,,,,,,,,,,,
t_1534053_b_30487_tn_3,11:15:00,11:15:00,782368,1,,0,0,0,0,,,,,1,1,,,,,,,,,,,
t_1534053_b_30487_tn_3,,,782385,2,,0,0,479.63411693612295,0,,,,,1,1,,,,,,,,,,,
t_1534053_b_30487_tn_3,,,2751352,3,,0,0,1004.2105658119833,0,,,,,1,1,,,,,,,,,,,
t_1534053_b_30487_tn_3,,,4230348,4,,0,0,1701.4614701663209,0,,,,,1,1,,,,,,,,,,,
t_1534053_b_30487_tn_3,,,2751353,5,,0,0,1962.9202785582534,0,,,,,1,1,,,,,,,,,,,
t_1534053_b_30487_tn_3,,,782435,6,,0,0,2536.6125023693044,0,,,,,1,1,,,,,,,,,,,
t_1534053_b_30487_tn_3,11:23:00,11:23:00,782434,7,,0,0,2802.24099481283,0,,,,,1,1,,,,,,,,,,,
t_1534053_b_30487_tn_3,,,782431,8,,0,0,3186.582714027203,0,,,,,1,1,,,,,,,,,,,
t_1534053_b_30487_tn_3,,,782432,9,,0,0,3549.63784258958,0,,,,,1,1,,,,,,,,,,,
t_1534053_b_30487_tn_3,,,782433,10,,0,0,3815.7565120445815,0,,,,,1,1,,,,,,,,,,,
t_1534053_b_30487_tn_3,,,782369,11,,0,0,4195.082422582786,0,,,,,1,1,,,,,,,,,,,
t_1534053_b_30487_tn_3,,,782429,12,,0,0,4694.879322973249,0,,,,,1,1,,,,,,,,,,,
t_1534053_b_30487_tn_3,,,782424,13,,0,0,5421.904399014002,0,,,,,1,1,,,,,,,,,,,
t_1534053_b_30487_tn_3,11:32:00,11:32:00,782405,14,,0,0,6521.436409889999,0,,,,,1,1,,,,,,,,,,,
t_1534053_b_30487_tn_4,12:15:00,12:15:00,782368,1,,0,0,0,0,,,,,1,1,,,,,,,,,,,
t_1534053_b_30487_tn_4,,,782385,2,,0,0,479.63411693612295,0,,,,,1,1,,,,,,,,,,,
t_1534053_b_30487_tn_4,,,2751352,3,,0,0,1004.2105658119833,0,,,,,1,1,,,,,,,,,,,
t_1534053_b_30487_tn_4,,,4230348,4,,0,0,1701.4614701663209,0,,,,,1,1,,,,,,,,,,,
t_1534053_b_30487_tn_4,,,2751353,5,,0,0,1962.9202785582534,0,,,,,1,1,,,,,,,,,,,
t_1534053_b_30487_tn_4,,,782435,6,,0,0,2536.6125023693044,0,,,,,1,1,,,,,,,,,,,
t_1534053_b_30487_tn_4,12:23:00,12:23:00,782434,7,,0,0,2802.24099481283,0,,,,,1,1,,,,,,,,,,,
t_1534053_b_30487_tn_4,,,782431,8,,0,0,3186.582714027203,0,,,,,1,1,,,,,,,,,,,
t_1534053_b_30487_tn_4,,,782432,9,,0,0,3549.63784258958,0,,,,,1,1,,,,,,,,,,,
t_1534053_b_30487_tn_4,,,782433,10,,0,0,3815.7565120445815,0,,,,,1,1,,,,,,,,,,,
t_1534053_b_30487_tn_4,,,782369,11,,0,0,4195.082422582786,0,,,,,1,1,,,,,,,,,,,
t_1534053_b_30487_tn_4,,,782429,12,,0,0,4694.879322973249,0,,,,,1,1,,,,,,,,,,,
t_1534053_b_30487_tn_4,,,782424,13,,0,0,5421.904399014002,0,,,,,1,1,,,,,,,,,,,
t_1534053_b_30487_tn_4,12:32:00,12:32:00,782405,14,,0,0,6521.436409889999,0,,,,,1,1,,,,,,,,,,,
t_1534053_b_30487_tn_5,13:15:00,13:15:00,782368,1,,0,0,0,0,,,,,1,1,,,,,,,,,,,
t_1534053_b_30487_tn_5,,,782385,2,,0,0,479.63411693612295,0,,,,,1,1,,,,,,,,,,,
t_1534053_b_30487_tn_5,,,2751352,3,,0,0,1004.2105658119833,0,,,,,1,1,,,,,,,,,,,
t_1534053_b_30487_tn_5,,,4230348,4,,0,0,1701.4614701663209,0,,,,,1,1,,,,,,,,,,,
t_1534053_b_30487_tn_5,,,2751353,5,,0,0,1962.9202785582534,0,,,,,1,1,,,,,,,,,,,
t_1534053_b_30487_tn_5,,,782435,6,,0,0,2536.6125023693044,0,,,,,1,1,,,,,,,,,,,
t_1534053_b_30487_tn_5,13:23:00,13:23:00,782434,7,,0,0,2802.24099481283,0,,,,,1,1,,,,,,,,,,,
t_1534053_b_30487_tn_5,,,782431,8,,0,0,3186.582714027203,0,,,,,1,1,,,,,,,,,,,
t_1534053_b_30487_tn_5,,,782432,9,,0,0,3549.63784258958,0,,,,,1,1,,,,,,,,,,,
t_1534053_b_30487_tn_5,,,782433,10,,0,0,3815.7565120445815,0,,,,,1,1,,,,,,,,,,,
t_1534053_b_30487_tn_5,,,782369,11,,0,0,4195.082422582786,0,,,,,1,1,,,,,,,,,,,
t_1534053_b_30487_tn_5,,,782429,12,,0,0,4694.879322973249,0,,,,,1,1,,,,,,,,,,,
t_1534053_b_30487_tn_5,,,782424,13,,0,0,5421.904399014002,0,,,,,1,1,,,,,,,,,,,
t_1534053_b_30487_tn_5,13:32:00,13:32:00,782405,14,,0,0,6521.436409889999,0,,,,,1,1,,,,,,,,,,,
t_1534053_b_30487_tn_6,14:15:00,14:15:00,782368,1,,0,0,0,0,,,,,1,1,,,,,,,,,,,
t_1534053_b_30487_tn_6,,,782385,2,,0,0,479.63411693612295,0,,,,,1,1,,,,,,,,,,,
t_1534053_b_30487_tn_6,,,2751352,3,,0,0,1004.2105658119833,0,,,,,1,1,,,,,,,,,,,
t_1534053_b_30487_tn_6,,,4230348,4,,0,0,1701.4614701663209,0,,,,,1,1,,,,,,,,,,,
